+5.0000000E-02,+4.9077297E-01,+0.0000000E+00
+5.5950000E-02,+4.8894231E-01,+0.0000000E+00
+6.1900000E-02,+4.8723024E-01,+0.0000000E+00
+6.7850000E-02,+4.8569458E-01,+0.0000000E+00
+7.3800000E-02,+4.8435800E-01,+0.0000000E+00
+7.9750000E-02,+4.8320868E-01,+0.0000000E+00
+8.5700000E-02,+4.8220968E-01,+0.0000000E+00
+9.1650000E-02,+4.8131398E-01,+0.0000000E+00
+9.7600000E-02,+4.8048097E-01,+0.0000000E+00
+1.0355000E-01,+4.7968973E-01,+0.0000000E+00
+1.0950000E-01,+4.7894578E-01,+0.0000000E+00
+1.1545000E-01,+4.7827970E-01,+0.0000000E+00
+1.2140000E-01,+4.7773886E-01,+0.0000000E+00
+1.2735000E-01,+4.7737446E-01,+0.0000000E+00
+1.3330000E-01,+4.7722762E-01,+0.0000000E+00
+1.3925000E-01,+4.7731745E-01,+0.0000000E+00
+1.4520000E-01,+4.7763349E-01,+0.0000000E+00
+1.5115000E-01,+4.7813341E-01,+0.0000000E+00
+1.5710000E-01,+4.7874616E-01,+0.0000000E+00
+1.6305000E-01,+4.7938005E-01,+0.0000000E+00
+1.6900000E-01,+4.7993487E-01,+0.0000000E+00
+1.7495000E-01,+4.8031685E-01,+0.0000000E+00
+1.8090000E-01,+4.8045455E-01,+0.0000000E+00
+1.8685000E-01,+4.8031274E-01,+0.0000000E+00
+1.9280000E-01,+4.7990051E-01,+0.0000000E+00
+1.9875000E-01,+4.7926964E-01,+0.0000000E+00
+2.0470000E-01,+4.7850048E-01,+0.0000000E+00
+2.1065000E-01,+4.7767555E-01,+0.0000000E+00
+2.1660000E-01,+4.7684505E-01,+0.0000000E+00
+2.2255000E-01,+4.7599268E-01,+0.0000000E+00
+2.2850000E-01,+4.7501270E-01,+0.0000000E+00
+2.3445000E-01,+4.7370874E-01,+0.0000000E+00
+2.4040000E-01,+4.7182088E-01,+0.0000000E+00
+2.4635000E-01,+4.6907969E-01,+0.0000000E+00
+2.5230000E-01,+4.6527787E-01,+0.0000000E+00
+2.5825000E-01,+4.6034193E-01,+0.0000000E+00
+2.6420000E-01,+4.5438373E-01,+0.0000000E+00
+2.7015000E-01,+4.4771377E-01,+0.0000000E+00
+2.7610000E-01,+4.4080711E-01,+0.0000000E+00
+2.8205000E-01,+4.3422524E-01,+0.0000000E+00
+2.8800000E-01,+4.2851024E-01,+0.0000000E+00
+2.9395000E-01,+4.2407705E-01,+0.0000000E+00
+2.9990000E-01,+4.2113220E-01,+0.0000000E+00
+3.0585000E-01,+4.1964120E-01,+0.0000000E+00
+3.1180000E-01,+4.1935414E-01,+0.0000000E+00
+3.1775000E-01,+4.1988264E-01,+0.0000000E+00
+3.2370000E-01,+4.2080632E-01,+0.0000000E+00
+3.2965000E-01,+4.2177893E-01,+0.0000000E+00
+3.3560000E-01,+4.2260402E-01,+0.0000000E+00
+3.4155000E-01,+4.2326016E-01,+0.0000000E+00
+3.4750000E-01,+4.2387115E-01,+0.0000000E+00
+3.5345000E-01,+4.2463344E-01,+0.0000000E+00
+3.5940000E-01,+4.2572616E-01,+0.0000000E+00
+3.6535000E-01,+4.2723335E-01,+0.0000000E+00
+3.7130000E-01,+4.2910341E-01,+0.0000000E+00
+3.7725000E-01,+4.3115772E-01,+0.0000000E+00
+3.8320000E-01,+4.3314422E-01,+0.0000000E+00
+3.8915000E-01,+4.3481680E-01,+0.0000000E+00
+3.9510000E-01,+4.3601340E-01,+0.0000000E+00
+4.0105000E-01,+4.3670642E-01,+0.0000000E+00
+4.0700000E-01,+4.3700852E-01,+0.0000000E+00
+4.1295000E-01,+4.3713147E-01,+0.0000000E+00
+4.1890000E-01,+4.3731133E-01,+0.0000000E+00
+4.2485000E-01,+4.3772369E-01,+0.0000000E+00
+4.3080000E-01,+4.3841598E-01,+0.0000000E+00
+4.3675000E-01,+4.3927831E-01,+0.0000000E+00
+4.4270000E-01,+4.4006208E-01,+0.0000000E+00
+4.4865000E-01,+4.4044069E-01,+0.0000000E+00
+4.5460000E-01,+4.4009428E-01,+0.0000000E+00
+4.6055000E-01,+4.3879297E-01,+0.0000000E+00
+4.6650000E-01,+4.3645452E-01,+0.0000000E+00
+4.7245000E-01,+4.3315988E-01,+0.0000000E+00
+4.7840000E-01,+4.2912309E-01,+0.0000000E+00
+4.8435000E-01,+4.2462476E-01,+0.0000000E+00
+4.9030000E-01,+4.1992834E-01,+0.0000000E+00
+4.9625000E-01,+4.1520248E-01,+0.0000000E+00
+5.0220000E-01,+4.1047012E-01,+0.0000000E+00
+5.0815000E-01,+4.0559700E-01,+0.0000000E+00
+5.1410000E-01,+4.0032176E-01,+0.0000000E+00
+5.2005000E-01,+3.9431956E-01,+0.0000000E+00
+5.2600000E-01,+3.8728377E-01,+0.0000000E+00
+5.3195000E-01,+3.7900765E-01,+0.0000000E+00
+5.3790000E-01,+3.6944927E-01,+0.0000000E+00
+5.4385000E-01,+3.5876794E-01,+0.0000000E+00
+5.4980000E-01,+3.4732659E-01,+0.0000000E+00
+5.5575000E-01,+3.3566053E-01,+0.0000000E+00
+5.6170000E-01,+3.2441767E-01,+0.0000000E+00
+5.6765000E-01,+3.1427845E-01,+0.0000000E+00
+5.7360000E-01,+3.0586548E-01,+0.0000000E+00
+5.7955000E-01,+2.9965424E-01,+0.0000000E+00
+5.8550000E-01,+2.9589715E-01,+0.0000000E+00
+5.9145000E-01,+2.9457355E-01,+0.0000000E+00
+5.9740000E-01,+2.9537747E-01,+0.0000000E+00
+6.0335000E-01,+2.9775095E-01,+0.0000000E+00
+6.0930000E-01,+3.0096437E-01,+0.0000000E+00
+6.1525000E-01,+3.0423579E-01,+0.0000000E+00
+6.2120000E-01,+3.0687077E-01,+0.0000000E+00
+6.2715000E-01,+3.0839578E-01,+0.0000000E+00
+6.3310000E-01,+3.0865469E-01,+0.0000000E+00
+6.3905000E-01,+3.0784175E-01,+0.0000000E+00
+6.4500000E-01,+3.0645624E-01,+0.0000000E+00
+6.5095000E-01,+3.0518196E-01,+0.0000000E+00
+6.5690000E-01,+3.0471421E-01,+0.0000000E+00
+6.6285000E-01,+3.0557309E-01,+0.0000000E+00
+6.6880000E-01,+3.0794893E-01,+0.0000000E+00
+6.7475000E-01,+3.1162037E-01,+0.0000000E+00
+6.8070000E-01,+3.1596882E-01,+0.0000000E+00
+6.8665000E-01,+3.2008806E-01,+0.0000000E+00
+6.9260000E-01,+3.2296164E-01,+0.0000000E+00
+6.9855000E-01,+3.2366157E-01,+0.0000000E+00
+7.0450000E-01,+3.2151551E-01,+0.0000000E+00
+7.1045000E-01,+3.1619871E-01,+0.0000000E+00
+7.1640000E-01,+3.0772966E-01,+0.0000000E+00
+7.2235000E-01,+2.9637754E-01,+0.0000000E+00
+7.2830000E-01,+2.8251692E-01,+0.0000000E+00
+7.3425000E-01,+2.6648099E-01,+0.0000000E+00
+7.4020000E-01,+2.4846450E-01,+0.0000000E+00
+7.4615000E-01,+2.2851057E-01,+0.0000000E+00
+7.5210000E-01,+2.0658681E-01,+0.0000000E+00
+7.5805000E-01,+1.8272544E-01,+0.0000000E+00
+7.6400000E-01,+1.5717852E-01,+0.0000000E+00
+7.6995000E-01,+1.3053170E-01,+0.0000000E+00
+7.7590000E-01,+1.0373072E-01,+0.0000000E+00
+7.8185000E-01,+7.8000640E-02,+0.0000000E+00
+7.8780000E-01,+5.4671325E-02,+0.0000000E+00
+7.9375000E-01,+3.4952245E-02,+0.0000000E+00
+7.9970000E-01,+1.9716346E-02,+0.0000000E+00
+8.0565000E-01,+9.3511273E-03,+0.0000000E+00
+8.1160000E-01,+3.7154769E-03,+0.0000000E+00
+8.1755000E-01,+2.2099299E-03,+0.0000000E+00
+8.2350000E-01,+3.9356418E-03,+0.0000000E+00
+8.2945000E-01,+7.8937501E-03,+0.0000000E+00
+8.3540000E-01,+1.3169041E-02,+0.0000000E+00
+8.4135000E-01,+1.9051668E-02,+0.0000000E+00
+8.4730000E-01,+2.5074028E-02,+0.0000000E+00
+8.5325000E-01,+3.0968537E-02,+0.0000000E+00
+8.5920000E-01,+3.6576312E-02,+0.0000000E+00
+8.6515000E-01,+4.1749027E-02,+0.0000000E+00
+8.7110000E-01,+4.6283278E-02,+0.0000000E+00
+8.7705000E-01,+4.9910605E-02,+0.0000000E+00
+8.8300000E-01,+5.2343435E-02,+0.0000000E+00
+8.8895000E-01,+5.3355862E-02,+0.0000000E+00
+8.9490000E-01,+5.2865711E-02,+0.0000000E+00
+9.0085000E-01,+5.0984607E-02,+0.0000000E+00
+9.0680000E-01,+4.8015010E-02,+0.0000000E+00
+9.1275000E-01,+4.4392427E-02,+0.0000000E+00
+9.1870000E-01,+4.0590272E-02,+0.0000000E+00
+9.2465000E-01,+3.7017298E-02,+0.0000000E+00
+9.3060000E-01,+3.3939236E-02,+0.0000000E+00
+9.3655000E-01,+3.1447082E-02,+0.0000000E+00
+9.4250000E-01,+2.9478099E-02,+0.0000000E+00
+9.4845000E-01,+2.7878094E-02,+0.0000000E+00
+9.5440000E-01,+2.6480865E-02,+0.0000000E+00
+9.6035000E-01,+2.5177051E-02,+0.0000000E+00
+9.6630000E-01,+2.3950631E-02,+0.0000000E+00
+9.7225000E-01,+2.2874372E-02,+0.0000000E+00
+9.7820000E-01,+2.2070630E-02,+0.0000000E+00
+9.8415000E-01,+2.1655665E-02,+0.0000000E+00
+9.9010000E-01,+2.1690147E-02,+0.0000000E+00
+9.9605000E-01,+2.2154571E-02,+0.0000000E+00
